observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	experimentId	datasetId	replicateId
pRII_Microscopy	model1_data49	model1_data199	1000	5	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB_10	
pRII_Microscopy	model1_data49	model1_data199	1000	15	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB_10	
pRII_Microscopy	model1_data49	model1_data199	1000	30	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB_10	
pRII_Microscopy	model1_data49	model1_data199	1000	60	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB_10	
pRII_Microscopy	model1_data49	model1_data199	1000	120	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB_10	
pRII_Microscopy	model1_data49	model1_data200	1000	0	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB_2	
pRII_Microscopy	model1_data49	model1_data200	1000	1	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB_2	
pRII_Microscopy	model1_data49	model1_data200	1000	5	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB_2	
pRII_Microscopy	model1_data49	model1_data200	1000	15	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB_2	
pRII_Microscopy	model1_data49	model1_data200	1000	30	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB_2	
pRII_Microscopy	model1_data49	model1_data200	1000	60	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB_2	
pRII_Microscopy	model1_data49	model1_data200	1000	120	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB_2	
pRII_Microscopy	model1_data49	model1_data201	1000	0	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB_50	
pRII_Microscopy	model1_data49	model1_data201	1000	1	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB_50	
pRII_Microscopy	model1_data49	model1_data201	1000	5	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB_50	
pRII_Microscopy	model1_data49	model1_data201	1000	15	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB_50	
pRII_Microscopy	model1_data49	model1_data201	1000	30	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB_50	
pRII_Microscopy	model1_data49	model1_data201	1000	60	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB_50	
pRII_Microscopy	model1_data49	model1_data201	1000	120	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB	Insilico__Fsk_Fentanyl__Rp8_Br_cAMPS_pAB_50	
pRII_Microscopy	model1_data49	model1_data184	1000	0	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	1.01010101010101	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	2.02020202020202	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	3.03030303030303	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	4.04040404040404	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	5.05050505050505	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	6.06060606060606	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	7.07070707070707	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	8.08080808080808	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	9.09090909090909	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	10.1010101010101	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	11.1111111111111	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	12.1212121212121	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	13.1313131313131	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	14.1414141414141	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	15.1515151515152	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	16.1616161616162	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	17.1717171717172	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	18.1818181818182	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	19.1919191919192	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	20.2020202020202	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	21.2121212121212	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	22.2222222222222	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	23.2323232323232	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	24.2424242424242	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	25.2525252525252	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	26.2626262626263	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	27.2727272727273	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	28.2828282828283	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	29.2929292929293	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	30.3030303030303	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	31.3131313131313	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	32.3232323232323	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	33.3333333333333	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	34.3434343434343	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	35.3535353535354	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	36.3636363636364	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	37.3737373737374	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	38.3838383838384	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	39.3939393939394	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	40.4040404040404	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	41.4141414141414	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	42.4242424242424	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	43.4343434343434	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	44.4444444444444	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	45.4545454545455	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	46.4646464646465	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	47.4747474747475	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	48.4848484848485	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	49.4949494949495	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	50.5050505050505	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	51.5151515151515	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	52.5252525252525	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	53.5353535353535	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	54.5454545454546	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	55.5555555555556	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	56.5656565656566	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	57.5757575757576	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	58.5858585858586	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	59.5959595959596	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	60.6060606060606	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	61.6161616161616	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	62.6262626262626	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	63.6363636363636	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	64.6464646464647	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	65.6565656565657	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	66.6666666666667	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	67.6767676767677	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	68.6868686868687	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
pRII_Microscopy	model1_data49	model1_data184	1000	69.6969696969697	s_pRII_JI09_140331_Drg270_267_TiM	s_pRII_JI09_140331_Drg270_267_TiM	insilico_DAMGO_5HT	insilico__ctrl	Drg267
